date,year,month,day,season,season_number,season_label,temperature_avg,temperature_min,temperature_max,precipitation_total,rain_total,snowfall_total,humidity_avg,humidity_min,humidity_max,observation_hours
2022-10-07,2022,10,7,Autumn,3,2022 Autumn,12.4375,5.4,19.3,0.0,0.0,0.0,74.16666666666667,51.0,96.0,24
2022-10-08,2022,10,8,Autumn,3,2022 Autumn,13.487499999999999,9.3,17.9,0.1,0.1,0.0,75.20833333333333,29.0,94.0,24
2022-10-09,2022,10,9,Autumn,3,2022 Autumn,10.920833333333334,6.7,15.1,0.0,0.0,0.0,30.958333333333332,20.0,47.0,24
2022-10-10,2022,10,10,Autumn,3,2022 Autumn,9.695833333333333,3.0,17.5,0.0,0.0,0.0,40.916666666666664,19.0,60.0,24
2022-10-11,2022,10,11,Autumn,3,2022 Autumn,10.308333333333334,3.5,18.3,0.0,0.0,0.0,56.416666666666664,35.0,74.0,24
2022-10-12,2022,10,12,Autumn,3,2022 Autumn,11.929166666666667,6.3,18.6,0.0,0.0,0.0,63.833333333333336,40.0,84.0,24
2022-10-13,2022,10,13,Autumn,3,2022 Autumn,13.445833333333333,8.4,19.5,0.0,0.0,0.0,66.16666666666667,40.0,89.0,24
2022-10-14,2022,10,14,Autumn,3,2022 Autumn,15.470833333333333,11.2,21.6,0.0,0.0,0.0,65.79166666666667,42.0,86.0,24
2022-10-15,2022,10,15,Autumn,3,2022 Autumn,16.099999999999998,10.2,23.0,0.0,0.0,0.0,75.20833333333333,54.0,96.0,24
2022-10-16,2022,10,16,Autumn,3,2022 Autumn,15.158333333333333,10.0,18.4,0.0,0.0,0.0,20.291666666666668,11.0,30.0,24
2022-10-17,2022,10,17,Autumn,3,2022 Autumn,10.745833333333332,6.7,16.4,0.0,0.0,0.0,24.0,15.0,39.0,24
2022-10-18,2022,10,18,Autumn,3,2022 Autumn,9.3125,2.7,17.0,0.0,0.0,0.0,40.5,20.0,61.0,24
2022-10-19,2022,10,19,Autumn,3,2022 Autumn,11.5875,4.2,19.6,0.0,0.0,0.0,57.375,39.0,77.0,24
2022-10-20,2022,10,20,Autumn,3,2022 Autumn,14.016666666666666,9.4,18.2,0.0,0.0,0.0,51.375,37.0,61.0,24
2022-10-21,2022,10,21,Autumn,3,2022 Autumn,14.549999999999999,8.0,21.6,0.0,0.0,0.0,62.833333333333336,43.0,85.0,24
2022-10-22,2022,10,22,Autumn,3,2022 Autumn,14.983333333333334,9.0,21.3,0.0,0.0,0.0,39.208333333333336,17.0,84.0,24
2022-10-23,2022,10,23,Autumn,3,2022 Autumn,12.883333333333333,6.3,20.9,0.0,0.0,0.0,41.458333333333336,15.0,67.0,24
2022-10-24,2022,10,24,Autumn,3,2022 Autumn,11.591666666666667,4.9,18.7,0.0,0.0,0.0,56.833333333333336,40.0,78.0,24
2022-10-25,2022,10,25,Autumn,3,2022 Autumn,12.495833333333332,6.4,19.6,0.1,0.1,0.0,70.45833333333333,49.0,95.0,24
2022-10-26,2022,10,26,Autumn,3,2022 Autumn,14.637500000000001,9.5,19.3,0.1,0.1,0.0,56.416666666666664,30.0,74.0,24
2022-10-27,2022,10,27,Autumn,3,2022 Autumn,10.887500000000001,8.5,12.4,0.3,0.3,0.0,37.416666666666664,26.0,81.0,24
2022-10-28,2022,10,28,Autumn,3,2022 Autumn,11.254166666666668,9.5,14.2,0.0,0.0,0.0,56.375,45.0,77.0,24
2022-10-29,2022,10,29,Autumn,3,2022 Autumn,11.529166666666667,9.6,13.9,0.0,0.0,0.0,75.0,63.0,87.0,24
2022-10-30,2022,10,30,Autumn,3,2022 Autumn,11.916666666666666,8.2,16.3,1.5,1.5,0.0,80.04166666666667,59.0,95.0,24
2022-10-31,2022,10,31,Autumn,3,2022 Autumn,12.137500000000001,8.6,17.2,0.0,0.0,0.0,38.125,14.0,95.0,24
2022-11-01,2022,11,1,Autumn,3,2022 Autumn,8.791666666666666,2.8,14.4,0.0,0.0,0.0,36.0,22.0,54.0,24
2022-11-02,2022,11,2,Autumn,3,2022 Autumn,10.7125,5.4,16.1,0.6000000000000001,0.6000000000000001,0.0,59.125,44.0,77.0,24
2022-11-03,2022,11,3,Autumn,3,2022 Autumn,7.904166666666666,3.5,12.4,1.2,1.2,0.0,65.04166666666667,37.0,90.0,24
2022-11-04,2022,11,4,Autumn,3,2022 Autumn,6.2749999999999995,0.6,12.3,0.0,0.0,0.0,42.708333333333336,29.0,81.0,24
2022-11-05,2022,11,5,Autumn,3,2022 Autumn,6.825,0.4,14.0,0.0,0.0,0.0,68.5,23.0,100.0,24
2022-11-06,2022,11,6,Autumn,3,2022 Autumn,7.270833333333333,3.2,12.9,0.4,0.4,0.0,81.66666666666667,58.0,98.0,24
2022-11-07,2022,11,7,Autumn,3,2022 Autumn,9.041666666666666,3.7,15.6,0.0,0.0,0.0,44.541666666666664,18.0,96.0,24
2022-11-08,2022,11,8,Autumn,3,2022 Autumn,7.183333333333334,1.6,15.4,0.0,0.0,0.0,60.75,30.0,85.0,24
2022-11-09,2022,11,9,Autumn,3,2022 Autumn,8.2875,2.9,14.2,0.0,0.0,0.0,70.66666666666667,50.0,91.0,24
2022-11-10,2022,11,10,Autumn,3,2022 Autumn,11.129166666666668,6.1,17.1,0.0,0.0,0.0,76.54166666666667,56.0,96.0,24
2022-11-11,2022,11,11,Autumn,3,2022 Autumn,11.983333333333334,10.7,13.3,14.4,14.4,0.0,96.95833333333333,92.0,99.0,24
2022-11-12,2022,11,12,Autumn,3,2022 Autumn,9.854166666666666,4.3,12.5,10.2,10.2,0.0,52.041666666666664,28.0,100.0,24
2022-11-13,2022,11,13,Autumn,3,2022 Autumn,3.5041666666666664,0.3,7.5,0.0,0.0,0.0,47.291666666666664,36.0,60.0,24
2022-11-14,2022,11,14,Autumn,3,2022 Autumn,4.120833333333334,-1.8,10.7,0.0,0.0,0.0,70.79166666666667,51.0,91.0,24
2022-11-15,2022,11,15,Autumn,3,2022 Autumn,5.916666666666667,-0.5,13.7,0.0,0.0,0.0,71.33333333333333,42.0,93.0,24
2022-11-16,2022,11,16,Autumn,3,2022 Autumn,5.804166666666667,0.7,12.4,0.0,0.0,0.0,64.66666666666667,43.0,88.0,24
2022-11-17,2022,11,17,Autumn,3,2022 Autumn,6.791666666666667,0.7,13.9,0.0,0.0,0.0,76.45833333333333,50.0,94.0,24
2022-11-18,2022,11,18,Autumn,3,2022 Autumn,7.266666666666667,3.9,11.2,0.1,0.1,0.0,78.33333333333333,54.0,95.0,24
2022-11-19,2022,11,19,Autumn,3,2022 Autumn,8.454166666666667,3.6,13.0,0.0,0.0,0.0,84.875,66.0,100.0,24
2022-11-20,2022,11,20,Autumn,3,2022 Autumn,6.8374999999999995,3.4,9.5,0.0,0.0,0.0,92.45833333333333,80.0,100.0,24
2022-11-21,2022,11,21,Autumn,3,2022 Autumn,7.095833333333334,4.1,11.2,0.0,0.0,0.0,66.79166666666667,33.0,97.0,24
2022-11-22,2022,11,22,Autumn,3,2022 Autumn,5.683333333333334,0.7,10.8,0.0,0.0,0.0,82.08333333333333,56.0,100.0,24
2022-11-23,2022,11,23,Autumn,3,2022 Autumn,5.2375,-0.4,10.8,0.0,0.0,0.0,85.58333333333333,67.0,100.0,24
2022-11-24,2022,11,24,Autumn,3,2022 Autumn,4.770833333333333,2.0,9.8,0.0,0.0,0.0,95.625,79.0,100.0,24
2022-11-25,2022,11,25,Autumn,3,2022 Autumn,6.370833333333334,3.3,12.6,0.0,0.0,0.0,64.875,14.0,100.0,24
2022-11-26,2022,11,26,Autumn,3,2022 Autumn,0.6291666666666667,-1.8,3.3,0.0,0.0,0.0,26.5,14.0,48.0,24
2022-11-27,2022,11,27,Autumn,3,2022 Autumn,2.4208333333333334,-1.4,6.9,0.30000000000000004,0.30000000000000004,0.0,50.125,38.0,86.0,24
2022-11-28,2022,11,28,Autumn,3,2022 Autumn,5.0125,-1.7,11.7,0.0,0.0,0.0,48.833333333333336,15.0,88.0,24
2022-11-29,2022,11,29,Autumn,3,2022 Autumn,-5.6125,-8.4,-2.8,0.0,0.0,0.0,16.25,8.0,22.0,24
2022-11-30,2022,11,30,Autumn,3,2022 Autumn,-6.841666666666666,-10.0,-2.1,0.0,0.0,0.0,18.416666666666668,9.0,27.0,24
2022-12-01,2022,12,1,Winter,4,2022 Winter,-5.829166666666667,-9.9,-0.7,0.0,0.0,0.0,20.875,12.0,32.0,24
2022-12-02,2022,12,2,Winter,4,2022 Winter,-5.320833333333334,-7.5,-0.7,0.0,0.0,0.0,43.291666666666664,28.0,63.0,24
2022-12-03,2022,12,3,Winter,4,2022 Winter,-3.091666666666667,-7.0,1.7,0.0,0.0,0.0,23.541666666666668,11.0,58.0,24
2022-12-04,2022,12,4,Winter,4,2022 Winter,-4.395833333333333,-8.2,0.6,0.0,0.0,0.0,30.291666666666668,15.0,43.0,24
2022-12-05,2022,12,5,Winter,4,2022 Winter,-4.045833333333333,-7.9,2.7,0.0,0.0,0.0,34.041666666666664,15.0,51.0,24
2022-12-06,2022,12,6,Winter,4,2022 Winter,-3.0375,-7.2,4.1,0.0,0.0,0.0,41.125,23.0,60.0,24
2022-12-07,2022,12,7,Winter,4,2022 Winter,-1.1458333333333333,-6.1,4.8,0.0,0.0,0.0,41.833333333333336,15.0,72.0,24
2022-12-08,2022,12,8,Winter,4,2022 Winter,0.44166666666666665,-3.8,7.1,0.0,0.0,0.0,38.375,23.0,52.0,24
2022-12-09,2022,12,9,Winter,4,2022 Winter,0.4625000000000001,-3.6,5.9,0.0,0.0,0.0,45.041666666666664,23.0,65.0,24
2022-12-10,2022,12,10,Winter,4,2022 Winter,-0.8875000000000001,-5.1,3.4,0.0,0.0,0.0,35.458333333333336,23.0,59.0,24
2022-12-11,2022,12,11,Winter,4,2022 Winter,-2.2916666666666665,-7.2,2.6,0.0,0.0,0.0,37.041666666666664,23.0,51.0,24
2022-12-12,2022,12,12,Winter,4,2022 Winter,-0.7291666666666666,-4.9,3.8,0.0,0.0,0.0,36.458333333333336,19.0,61.0,24
2022-12-13,2022,12,13,Winter,4,2022 Winter,-4.541666666666667,-6.9,-1.6,0.0,0.0,0.0,23.083333333333332,16.0,37.0,24
2022-12-14,2022,12,14,Winter,4,2022 Winter,-5.204166666666667,-8.6,-0.2,0.0,0.0,0.0,23.0,13.0,35.0,24
2022-12-15,2022,12,15,Winter,4,2022 Winter,-4.129166666666666,-7.5,-1.7,0.0,0.0,0.0,21.416666666666668,14.0,30.0,24
2022-12-16,2022,12,16,Winter,4,2022 Winter,-6.566666666666666,-9.5,-2.2,0.1,0.0,0.07,18.791666666666668,13.0,25.0,24
2022-12-17,2022,12,17,Winter,4,2022 Winter,-7.329166666666667,-12.0,-2.2,0.0,0.0,0.0,17.583333333333332,11.0,27.0,24
2022-12-18,2022,12,18,Winter,4,2022 Winter,-5.820833333333333,-9.0,-1.5,0.0,0.0,0.0,26.666666666666668,19.0,34.0,24
2022-12-19,2022,12,19,Winter,4,2022 Winter,-5.0249999999999995,-9.0,1.1,0.0,0.0,0.0,34.291666666666664,23.0,49.0,24
2022-12-20,2022,12,20,Winter,4,2022 Winter,-3.5583333333333336,-7.1,1.9,0.0,0.0,0.0,45.25,21.0,59.0,24
2022-12-21,2022,12,21,Winter,4,2022 Winter,-3.125,-5.8,-0.3,0.0,0.0,0.0,29.25,21.0,51.0,24
2022-12-22,2022,12,22,Winter,4,2022 Winter,-4.983333333333333,-7.3,-1.7,0.0,0.0,0.0,22.416666666666668,13.0,32.0,24
2022-12-23,2022,12,23,Winter,4,2022 Winter,-6.383333333333333,-11.3,-0.7,0.0,0.0,0.0,24.666666666666668,16.0,35.0,24
2022-12-24,2022,12,24,Winter,4,2022 Winter,-4.829166666666667,-8.6,0.7,0.0,0.0,0.0,21.5,13.0,32.0,24
2022-12-25,2022,12,25,Winter,4,2022 Winter,-3.579166666666667,-6.9,1.2,0.0,0.0,0.0,21.458333333333332,13.0,31.0,24
2022-12-26,2022,12,26,Winter,4,2022 Winter,-3.795833333333333,-7.1,1.9,0.0,0.0,0.0,27.083333333333332,18.0,36.0,24
2022-12-27,2022,12,27,Winter,4,2022 Winter,-3.9458333333333333,-6.5,0.5,0.0,0.0,0.0,25.166666666666668,15.0,37.0,24
2022-12-28,2022,12,28,Winter,4,2022 Winter,-4.529166666666667,-9.2,1.1,0.0,0.0,0.0,31.875,20.0,45.0,24
2022-12-29,2022,12,29,Winter,4,2022 Winter,-2.9,-6.1,2.2,0.0,0.0,0.0,26.833333333333332,16.0,40.0,24
2022-12-30,2022,12,30,Winter,4,2022 Winter,-4.570833333333334,-9.2,1.8,0.0,0.0,0.0,33.375,19.0,44.0,24
2022-12-31,2022,12,31,Winter,4,2022 Winter,-3.1291666666666664,-9.1,4.4,0.0,0.0,0.0,33.625,19.0,52.0,24
2023-01-01,2023,1,1,Winter,4,2023 Winter,-2.2125,-5.5,3.8,0.0,0.0,0.0,34.208333333333336,21.0,44.0,24
2023-01-02,2023,1,2,Winter,4,2023 Winter,-2.9625,-5.4,1.8,0.0,0.0,0.0,36.208333333333336,25.0,51.0,24
2023-01-03,2023,1,3,Winter,4,2023 Winter,-3.1958333333333333,-8.0,1.9,0.0,0.0,0.0,35.166666666666664,22.0,55.0,24
2023-01-04,2023,1,4,Winter,4,2023 Winter,-3.4625,-8.3,3.2,0.0,0.0,0.0,41.583333333333336,27.0,54.0,24
2023-01-05,2023,1,5,Winter,4,2023 Winter,-2.7708333333333335,-7.4,3.9,0.0,0.0,0.0,57.0,37.0,77.0,24
2023-01-06,2023,1,6,Winter,4,2023 Winter,-1.5458333333333334,-8.6,8.2,0.0,0.0,0.0,49.583333333333336,17.0,83.0,24
2023-01-07,2023,1,7,Winter,4,2023 Winter,-0.8666666666666667,-4.5,5.9,0.0,0.0,0.0,29.291666666666668,16.0,43.0,24
2023-01-08,2023,1,8,Winter,4,2023 Winter,1.6500000000000001,-3.9,10.8,0.0,0.0,0.0,37.875,19.0,56.0,24
2023-01-09,2023,1,9,Winter,4,2023 Winter,0.3291666666666666,-3.7,6.1,0.0,0.0,0.0,44.583333333333336,28.0,57.0,24
2023-01-10,2023,1,10,Winter,4,2023 Winter,-1.5916666666666668,-4.5,5.4,0.0,0.0,0.0,52.666666666666664,27.0,76.0,24
2023-01-11,2023,1,11,Winter,4,2023 Winter,-1.1666666666666667,-4.4,3.9,0.0,0.0,0.0,58.208333333333336,42.0,71.0,24
2023-01-12,2023,1,12,Winter,4,2023 Winter,0.8125,-1.6,2.6,3.9,2.4,1.05,71.16666666666667,54.0,93.0,24
2023-01-13,2023,1,13,Winter,4,2023 Winter,2.1374999999999997,-1.7,6.9,0.1,0.0,0.07,67.58333333333333,38.0,96.0,24
2023-01-14,2023,1,14,Winter,4,2023 Winter,-4.254166666666666,-6.6,-1.9,0.0,0.0,0.0,24.416666666666668,16.0,37.0,24
2023-01-15,2023,1,15,Winter,4,2023 Winter,-6.120833333333334,-9.8,-0.9,0.0,0.0,0.0,21.541666666666668,14.0,28.0,24
2023-01-16,2023,1,16,Winter,4,2023 Winter,-5.704166666666667,-11.1,-0.3,0.0,0.0,0.0,27.375,16.0,39.0,24
2023-01-17,2023,1,17,Winter,4,2023 Winter,-2.975,-7.0,3.0,0.0,0.0,0.0,27.916666666666668,15.0,43.0,24
2023-01-18,2023,1,18,Winter,4,2023 Winter,-3.1875,-7.4,3.8,0.0,0.0,0.0,36.791666666666664,20.0,51.0,24
2023-01-19,2023,1,19,Winter,4,2023 Winter,-2.1750000000000003,-7.2,4.9,0.0,0.0,0.0,27.875,9.0,52.0,24
2023-01-20,2023,1,20,Winter,4,2023 Winter,-5.208333333333333,-8.3,-1.1,0.0,0.0,0.0,18.833333333333332,11.0,30.0,24
2023-01-21,2023,1,21,Winter,4,2023 Winter,-4.8374999999999995,-9.6,0.9,0.0,0.0,0.0,31.0,19.0,42.0,24
2023-01-22,2023,1,22,Winter,4,2023 Winter,-3.266666666666666,-8.2,3.3,0.0,0.0,0.0,34.0,20.0,81.0,24
2023-01-23,2023,1,23,Winter,4,2023 Winter,-6.2,-13.3,-2.7,1.7,0.0,1.19,34.541666666666664,10.0,97.0,24
2023-01-24,2023,1,24,Winter,4,2023 Winter,-11.575000000000001,-15.2,-6.8,0.0,0.0,0.0,12.791666666666666,8.0,20.0,24
2023-01-25,2023,1,25,Winter,4,2023 Winter,-9.049999999999999,-12.8,-4.2,0.0,0.0,0.0,17.833333333333332,14.0,30.0,24
2023-01-26,2023,1,26,Winter,4,2023 Winter,-5.358333333333333,-11.7,1.6,0.0,0.0,0.0,23.291666666666668,12.0,33.0,24
2023-01-27,2023,1,27,Winter,4,2023 Winter,-4.695833333333334,-10.0,0.6,0.0,0.0,0.0,23.291666666666668,12.0,38.0,24
2023-01-28,2023,1,28,Winter,4,2023 Winter,-2.225,-7.7,4.8,0.0,0.0,0.0,20.541666666666668,11.0,29.0,24
2023-01-29,2023,1,29,Winter,4,2023 Winter,0.5958333333333333,-5.2,8.1,0.0,0.0,0.0,27.708333333333332,13.0,45.0,24
2023-01-30,2023,1,30,Winter,4,2023 Winter,-0.22083333333333333,-5.2,6.0,0.0,0.0,0.0,39.375,22.0,56.0,24
2023-01-31,2023,1,31,Winter,4,2023 Winter,1.8791666666666667,-5.0,9.8,0.0,0.0,0.0,32.791666666666664,14.0,60.0,24
2023-02-01,2023,2,1,Winter,4,2023 Winter,-0.8041666666666666,-4.5,2.9,0.0,0.0,0.0,23.041666666666668,13.0,35.0,24
2023-02-02,2023,2,2,Winter,4,2023 Winter,-2.254166666666667,-4.9,2.0,0.0,0.0,0.0,25.125,14.0,46.0,24
2023-02-03,2023,2,3,Winter,4,2023 Winter,-1.9749999999999999,-6.2,4.9,0.0,0.0,0.0,30.416666666666668,15.0,49.0,24
2023-02-04,2023,2,4,Winter,4,2023 Winter,-0.5833333333333331,-5.2,7.2,0.0,0.0,0.0,30.041666666666668,15.0,53.0,24
2023-02-05,2023,2,5,Winter,4,2023 Winter,-0.3875,-5.0,6.8,0.0,0.0,0.0,57.916666666666664,38.0,76.0,24
2023-02-06,2023,2,6,Winter,4,2023 Winter,0.7958333333333334,-3.2,6.9,0.0,0.0,0.0,54.916666666666664,31.0,73.0,24
2023-02-07,2023,2,7,Winter,4,2023 Winter,-1.1333333333333333,-5.4,5.2,0.0,0.0,0.0,56.416666666666664,31.0,83.0,24
2023-02-08,2023,2,8,Winter,4,2023 Winter,0.6625,-3.4,6.3,0.0,0.0,0.0,39.833333333333336,21.0,61.0,24
2023-02-09,2023,2,9,Winter,4,2023 Winter,-0.7541666666666668,-3.4,0.9,1.4000000000000001,0.0,0.9800000000000001,70.20833333333333,57.0,91.0,24
2023-02-10,2023,2,10,Winter,4,2023 Winter,-1.1041666666666667,-5.5,5.2,0.0,0.0,0.0,81.79166666666667,57.0,95.0,24
2023-02-11,2023,2,11,Winter,4,2023 Winter,2.5375,0.1,7.6,0.0,0.0,0.0,80.79166666666667,58.0,93.0,24
2023-02-12,2023,2,12,Winter,4,2023 Winter,1.2791666666666666,-1.0,2.3,3.3,0.6000000000000001,1.89,88.08333333333333,78.0,100.0,24
2023-02-13,2023,2,13,Winter,4,2023 Winter,-0.029166666666666636,-4.3,6.4,0.1,0.0,0.07,49.75,20.0,99.0,24
2023-02-14,2023,2,14,Winter,4,2023 Winter,-0.3708333333333333,-3.9,4.2,0.0,0.0,0.0,39.75,25.0,62.0,24
2023-02-15,2023,2,15,Winter,4,2023 Winter,-1.6291666666666667,-5.1,3.8,0.0,0.0,0.0,60.0,35.0,80.0,24
2023-02-16,2023,2,16,Winter,4,2023 Winter,-0.2208333333333333,-5.5,7.3,0.0,0.0,0.0,63.791666666666664,36.0,84.0,24
2023-02-17,2023,2,17,Winter,4,2023 Winter,0.3583333333333334,-4.0,6.0,0.0,0.0,0.0,79.58333333333333,56.0,94.0,24
2023-02-18,2023,2,18,Winter,4,2023 Winter,1.0416666666666667,-2.6,5.1,0.8,0.5,0.21,74.91666666666667,26.0,96.0,24
2023-02-19,2023,2,19,Winter,4,2023 Winter,1.6166666666666665,-5.0,9.9,0.0,0.0,0.0,38.916666666666664,21.0,53.0,24
2023-02-20,2023,2,20,Winter,4,2023 Winter,0.5458333333333334,-4.3,5.8,0.0,0.0,0.0,32.791666666666664,22.0,46.0,24
2023-02-21,2023,2,21,Winter,4,2023 Winter,-0.3916666666666666,-5.2,5.6,0.0,0.0,0.0,38.958333333333336,27.0,51.0,24
2023-02-22,2023,2,22,Winter,4,2023 Winter,1.7666666666666666,-3.9,9.2,0.0,0.0,0.0,53.833333333333336,34.0,75.0,24
2023-02-23,2023,2,23,Winter,4,2023 Winter,3.595833333333333,-3.5,11.0,0.0,0.0,0.0,65.0,39.0,90.0,24
2023-02-24,2023,2,24,Winter,4,2023 Winter,2.4875,-2.1,6.7,0.0,0.0,0.0,38.208333333333336,23.0,71.0,24
2023-02-25,2023,2,25,Winter,4,2023 Winter,1.2583333333333333,-5.9,8.3,0.0,0.0,0.0,31.083333333333332,17.0,53.0,24
2023-02-26,2023,2,26,Winter,4,2023 Winter,3.183333333333333,-4.1,11.1,0.0,0.0,0.0,60.958333333333336,36.0,85.0,24
2023-02-27,2023,2,27,Winter,4,2023 Winter,4.520833333333333,-2.1,12.1,0.0,0.0,0.0,68.33333333333333,42.0,88.0,24
2023-02-28,2023,2,28,Winter,4,2023 Winter,7.095833333333334,0.3,13.7,0.0,0.0,0.0,47.958333333333336,21.0,96.0,24
2023-03-01,2023,3,1,Spring,1,2023 Spring,4.875,-2.1,9.6,0.0,0.0,0.0,24.458333333333332,11.0,51.0,24
2023-03-02,2023,3,2,Spring,1,2023 Spring,4.991666666666666,-3.3,13.7,0.0,0.0,0.0,35.291666666666664,21.0,49.0,24
2023-03-03,2023,3,3,Spring,1,2023 Spring,7.566666666666666,-1.4,17.3,0.0,0.0,0.0,43.416666666666664,18.0,79.0,24
2023-03-04,2023,3,4,Spring,1,2023 Spring,7.7875000000000005,0.2,16.4,0.0,0.0,0.0,51.583333333333336,27.0,83.0,24
2023-03-05,2023,3,5,Spring,1,2023 Spring,7.1375,-0.4,16.6,0.0,0.0,0.0,66.625,31.0,97.0,24
2023-03-06,2023,3,6,Spring,1,2023 Spring,9.525,1.7,19.8,0.0,0.0,0.0,59.625,21.0,91.0,24
2023-03-07,2023,3,7,Spring,1,2023 Spring,12.254166666666668,1.9,22.4,0.0,0.0,0.0,52.708333333333336,24.0,88.0,24
2023-03-08,2023,3,8,Spring,1,2023 Spring,13.166666666666666,7.4,18.9,0.0,0.0,0.0,33.875,19.0,53.0,24
2023-03-09,2023,3,9,Spring,1,2023 Spring,11.020833333333334,2.0,22.5,0.0,0.0,0.0,47.416666666666664,23.0,69.0,24
2023-03-10,2023,3,10,Spring,1,2023 Spring,14.9,4.9,26.2,0.0,0.0,0.0,40.916666666666664,13.0,74.0,24
2023-03-11,2023,3,11,Spring,1,2023 Spring,10.833333333333334,7.2,13.8,0.0,0.0,0.0,29.0,20.0,58.0,24
2023-03-12,2023,3,12,Spring,1,2023 Spring,5.633333333333333,-0.1,11.4,0.0,0.0,0.0,15.333333333333334,9.0,25.0,24
2023-03-13,2023,3,13,Spring,1,2023 Spring,6.604166666666667,-1.4,17.0,0.0,0.0,0.0,33.416666666666664,13.0,53.0,24
2023-03-14,2023,3,14,Spring,1,2023 Spring,9.733333333333333,2.4,20.4,0.0,0.0,0.0,30.0,9.0,60.0,24
2023-03-15,2023,3,15,Spring,1,2023 Spring,6.254166666666666,1.5,11.6,0.0,0.0,0.0,11.416666666666666,8.0,19.0,24
2023-03-16,2023,3,16,Spring,1,2023 Spring,4.7875000000000005,-2.0,11.5,0.0,0.0,0.0,19.375,12.0,27.0,24
2023-03-17,2023,3,17,Spring,1,2023 Spring,6.0874999999999995,0.6,11.0,0.9,0.5,0.28,51.75,26.0,73.0,24
2023-03-18,2023,3,18,Spring,1,2023 Spring,7.195833333333333,-1.7,15.5,0.0,0.0,0.0,35.708333333333336,8.0,91.0,24
2023-03-19,2023,3,19,Spring,1,2023 Spring,8.645833333333334,1.6,15.7,0.0,0.0,0.0,56.666666666666664,37.0,85.0,24
2023-03-20,2023,3,20,Spring,1,2023 Spring,9.429166666666667,2.2,16.8,0.0,0.0,0.0,74.33333333333333,45.0,99.0,24
2023-03-21,2023,3,21,Spring,1,2023 Spring,12.695833333333333,5.3,20.6,1.2,1.2,0.0,70.54166666666667,38.0,95.0,24
2023-03-22,2023,3,22,Spring,1,2023 Spring,12.375,8.9,16.8,0.0,0.0,0.0,27.041666666666668,8.0,98.0,24
2023-03-23,2023,3,23,Spring,1,2023 Spring,9.116666666666667,4.4,14.5,0.0,0.0,0.0,12.666666666666666,8.0,22.0,24
2023-03-24,2023,3,24,Spring,1,2023 Spring,7.316666666666666,1.6,13.5,0.0,0.0,0.0,14.791666666666666,7.0,33.0,24
2023-03-25,2023,3,25,Spring,1,2023 Spring,7.283333333333334,3.1,13.4,0.0,0.0,0.0,35.916666666666664,14.0,61.0,24
2023-03-26,2023,3,26,Spring,1,2023 Spring,8.258333333333333,0.3,15.4,0.0,0.0,0.0,34.083333333333336,16.0,82.0,24
2023-03-27,2023,3,27,Spring,1,2023 Spring,11.966666666666667,2.7,20.0,0.0,0.0,0.0,26.791666666666668,9.0,69.0,24
2023-03-28,2023,3,28,Spring,1,2023 Spring,12.133333333333333,3.6,20.8,0.0,0.0,0.0,37.291666666666664,23.0,54.0,24
2023-03-29,2023,3,29,Spring,1,2023 Spring,15.891666666666667,6.8,24.9,0.0,0.0,0.0,45.583333333333336,18.0,76.0,24
2023-03-30,2023,3,30,Spring,1,2023 Spring,16.662499999999998,7.7,24.5,0.0,0.0,0.0,40.125,22.0,68.0,24
2023-03-31,2023,3,31,Spring,1,2023 Spring,16.570833333333333,9.7,23.2,0.0,0.0,0.0,39.041666666666664,20.0,60.0,24
2023-04-01,2023,4,1,Spring,1,2023 Spring,16.308333333333334,9.1,22.9,0.0,0.0,0.0,47.041666666666664,32.0,64.0,24
2023-04-02,2023,4,2,Spring,1,2023 Spring,15.770833333333334,12.1,19.5,0.0,0.0,0.0,49.291666666666664,37.0,58.0,24
2023-04-03,2023,4,3,Spring,1,2023 Spring,14.145833333333334,11.2,17.9,0.0,0.0,0.0,38.875,31.0,48.0,24
2023-04-04,2023,4,4,Spring,1,2023 Spring,9.704166666666667,7.4,13.4,12.8,12.8,0.0,66.25,32.0,88.0,24
2023-04-05,2023,4,5,Spring,1,2023 Spring,10.8375,6.7,15.3,0.0,0.0,0.0,62.333333333333336,42.0,82.0,24
2023-04-06,2023,4,6,Spring,1,2023 Spring,12.441666666666668,8.2,17.9,2.8000000000000003,2.8000000000000003,0.0,46.541666666666664,17.0,85.0,24
2023-04-07,2023,4,7,Spring,1,2023 Spring,10.133333333333333,3.2,16.6,0.0,0.0,0.0,22.625,9.0,38.0,24
2023-04-08,2023,4,8,Spring,1,2023 Spring,12.9125,3.0,21.2,0.0,0.0,0.0,24.875,12.0,42.0,24
2023-04-09,2023,4,9,Spring,1,2023 Spring,15.225,7.5,23.5,0.2,0.2,0.0,50.708333333333336,28.0,79.0,24
2023-04-10,2023,4,10,Spring,1,2023 Spring,19.495833333333334,9.9,28.4,0.0,0.0,0.0,36.708333333333336,15.0,69.0,24
2023-04-11,2023,4,11,Spring,1,2023 Spring,14.4,10.3,18.6,0.0,0.0,0.0,12.125,6.0,25.0,24
2023-04-12,2023,4,12,Spring,1,2023 Spring,13.625,3.5,22.4,0.0,0.0,0.0,32.125,19.0,56.0,24
2023-04-13,2023,4,13,Spring,1,2023 Spring,17.545833333333334,10.1,25.6,0.0,0.0,0.0,56.458333333333336,32.0,82.0,24
